UserName,MenuDate,Breakfast,MorningSnack,Lunch,AfternoonSnack,Dinner
SantiagoV,2026-01-03,Pan cuadrado integral Musmanni 2 rebanadas x2 | Omelette de espinaca 1 porción x1 | Aguacate 1/2 unidad x1,Piña 1 taza x1 | Galleta soda Pozuelo 4 unidades x1,Omelette de espinaca 1 porción x1 | Papa cocida 150 g x1 | Ensalada verde 1 taza x1,Queso cottage Dos Pinos 1 taza x1 | Piña 1 taza x1 | Banano mediano x1,Wrap vegetariano 1 unidad x1 | Pepino 1 taza x1
SantiagoV,2026-01-04,Avena en hojuelas 40 g x1 | Leche descremada Dos Pinos 250 ml x1 | Banano mediano x1 | Semillas de chía 1 cda x1,Sandía 1 taza x1 | Nueces mixtas 20 g x1 | Banano mediano x1,Tofu firme 100 g x2 | Arroz integral cocido 1 taza x1 | Frijoles negros cocidos 1 taza x1 | Ensalada verde 1 taza x1 | Aguacate 1/2 unidad x1,Papaya 1 taza x2 | Almendras 20 g x1 | Banano mediano x1,Omelette de espinaca 1 porción x1 | Tomate 1 unidad x1 | Aguacate 1/2 unidad x1
SantiagoV,2026-01-05,Yogurt griego natural Dos Pinos 150 g x1 | Granola artesanal 30 g x1 | Papaya 1 taza x2,Manzana mediana x1 | Almendras 20 g x1,Lentejas cocidas 1 taza x1 | Arroz blanco cocido 1 taza x2 | Brócoli al vapor 1 taza x1 | Tomate 1 unidad x1,Papaya 1 taza x1 | Almendras 20 g x1,Lentejas cocidas 1 taza x1 | Ensalada verde 1 taza x1 | Bagel integral Musmanni 1 unidad x1
SantiagoV,2026-01-06,Avena en hojuelas 40 g x1 | Leche descremada Dos Pinos 250 ml x1 | Banano mediano x2 | Semillas de chía 1 cda x1,Piña 1 taza x1 | Galleta soda Pozuelo 4 unidades x1 | Banano mediano x1,Casado vegetariano 1 plato x1,Papaya 1 taza x1 | Almendras 20 g x1,Omelette de espinaca 1 porción x1 | Tomate 1 unidad x1 | Aguacate 1/2 unidad x1
SantiagoV,2026-01-07,Pan cuadrado integral Musmanni 2 rebanadas x1 | Omelette de espinaca 1 porción x1 | Aguacate 1/2 unidad x1,Sandía 1 taza x1 | Nueces mixtas 20 g x1,Omelette de espinaca 1 porción x1 | Papa cocida 150 g x1 | Ensalada verde 1 taza x1,Galleta maría Pozuelo 4 unidades x1 | Leche descremada Dos Pinos 250 ml x1 | Banano mediano x1,Ensalada de garbanzos 1 porción x1 | Galleta soda Pozuelo 4 unidades x1
SantiagoV,2026-01-08,Pan cuadrado integral Musmanni 2 rebanadas x2 | Omelette de espinaca 1 porción x1 | Aguacate 1/2 unidad x1,Manzana mediana x1 | Almendras 20 g x1,Wrap vegetariano 1 unidad x1 | Pepino 1 taza x1 | Hummus 2 cdas x1,Queso cottage Dos Pinos 1 taza x2 | Piña 1 taza x1,Sopa negra 1 taza x1 | Queso fresco Dos Pinos 30 g x1 | Tortilla de maíz 2 unidades x1
SantiagoV,2026-01-09,Yogurt griego natural Dos Pinos 150 g x1 | Granola artesanal 30 g x1 | Papaya 1 taza x1,Piña 1 taza x1 | Galleta soda Pozuelo 4 unidades x1,Tofu firme 100 g x1 | Arroz integral cocido 1 taza x2 | Frijoles negros cocidos 1 taza x1 | Ensalada verde 1 taza x1 | Aguacate 1/2 unidad x1,Papaya 1 taza x2 | Almendras 20 g x1 | Barra de cereal Jack's 1 unidad x1,Sopa negra 1 taza x1 | Queso fresco Dos Pinos 30 g x1 | Tortilla de maíz 2 unidades x2
SantiagoV,2026-01-10,Pan cuadrado integral Musmanni 2 rebanadas x1 | Omelette de espinaca 1 porción x1 | Aguacate 1/2 unidad x1,Yogurt de fresa Dos Pinos 125 g x1 | Banano mediano x1,Lentejas cocidas 1 taza x1 | Arroz blanco cocido 1 taza x1 | Brócoli al vapor 1 taza x1 | Tomate 1 unidad x1,Papaya 1 taza x1 | Almendras 20 g x1 | Leche más proteína Dos Pinos 250 ml x1,Ensalada de garbanzos 1 porción x1 | Galleta soda Pozuelo 4 unidades x1
SantiagoV,2026-01-11,Bagel integral Musmanni 1 unidad x1 | Queso cottage Dos Pinos 1 taza x2 | Fresas 1 taza x1,Yogurt de fresa Dos Pinos 125 g x1 | Banano mediano x2,Ensalada de garbanzos 1 porción x1 | Pan cuadrado integral Musmanni 2 rebanadas x2,Galleta maría Pozuelo 4 unidades x1 | Leche descremada Dos Pinos 250 ml x1,Sopa negra 1 taza x1 | Queso fresco Dos Pinos 30 g x1 | Tortilla de maíz 2 unidades x1
SantiagoV,2026-01-12,Cereal Poffis Jack's 30 g x1 | Leche descremada Dos Pinos 250 ml x1 | Manzana mediana x1,Barra de cereal Jack's 1 unidad x1 | Papaya 1 taza x1,Omelette de espinaca 1 porción x1 | Papa cocida 150 g x1 | Ensalada verde 1 taza x1,Queso cottage Dos Pinos 1 taza x1 | Piña 1 taza x1 | Banano mediano x1,Omelette de espinaca 1 porción x1 | Tomate 1 unidad x1 | Aguacate 1/2 unidad x1
SantiagoV,2026-01-13,Yogurt griego natural Dos Pinos 150 g x1 | Granola artesanal 30 g x1 | Papaya 1 taza x1,Sandía 1 taza x1 | Nueces mixtas 20 g x1,Tofu firme 100 g x1 | Arroz integral cocido 1 taza x1 | Frijoles negros cocidos 1 taza x1 | Ensalada verde 1 taza x1 | Aguacate 1/2 unidad x1,Papaya 1 taza x1 | Almendras 20 g x1,Lentejas cocidas 1 taza x1 | Ensalada verde 1 taza x1 | Bagel integral Musmanni 1 unidad x1
SantiagoV,2026-01-14,Bagel integral Musmanni 1 unidad x1 | Queso cottage Dos Pinos 1 taza x1 | Fresas 1 taza x1,Piña 1 taza x1 | Galleta soda Pozuelo 4 unidades x1,Lentejas cocidas 1 taza x1 | Arroz blanco cocido 1 taza x2 | Brócoli al vapor 1 taza x1 | Tomate 1 unidad x1,Queso cottage Dos Pinos 1 taza x2 | Piña 1 taza x1,Sopa negra 1 taza x1 | Queso fresco Dos Pinos 30 g x1 | Tortilla de maíz 2 unidades x1
SantiagoV,2026-01-15,Avena en hojuelas 40 g x1 | Leche descremada Dos Pinos 250 ml x1 | Banano mediano x2 | Semillas de chía 1 cda x1,Barra de cereal Jack's 1 unidad x1 | Papaya 1 taza x2,Wrap vegetariano 1 unidad x1 | Pepino 1 taza x1 | Hummus 2 cdas x1,Yogurt griego natural Dos Pinos 150 g x1 | Fresas 1 taza x1 | Banano mediano x1,Tofu firme 100 g x1 | Vegetales salteados 1 taza x1 | Aguacate 1/2 unidad x1
SantiagoV,2026-01-16,Cereal Poffis Jack's 30 g x1 | Leche descremada Dos Pinos 250 ml x1 | Manzana mediana x1,Manzana mediana x1 | Almendras 20 g x1,Lentejas cocidas 1 taza x1 | Arroz blanco cocido 1 taza x1 | Brócoli al vapor 1 taza x1 | Tomate 1 unidad x1,Papaya 1 taza x1 | Almendras 20 g x1,Sopa negra 1 taza x1 | Queso fresco Dos Pinos 30 g x1 | Tortilla de maíz 2 unidades x2
SantiagoV,2026-01-17,Cereal Poffis Jack's 30 g x1 | Leche descremada Dos Pinos 250 ml x1 | Manzana mediana x1,Piña 1 taza x1 | Galleta soda Pozuelo 4 unidades x1,Wrap vegetariano 1 unidad x1 | Pepino 1 taza x1 | Hummus 2 cdas x1,Yogurt griego natural Dos Pinos 150 g x1 | Fresas 1 taza x1 | Barra de cereal Jack's 1 unidad x1,Tofu firme 100 g x2 | Vegetales salteados 1 taza x1 | Aguacate 1/2 unidad x1
SantiagoV,2026-01-18,Avena en hojuelas 40 g x1 | Leche descremada Dos Pinos 250 ml x1 | Banano mediano x1 | Semillas de chía 1 cda x1,Piña 1 taza x1 | Galleta soda Pozuelo 4 unidades x1,Garbanzos cocidos 1 taza x1 | Camote cocido 150 g x1 | Vegetales salteados 1 taza x1,Queso cottage Dos Pinos 1 taza x2 | Piña 1 taza x1,Tofu firme 100 g x1 | Vegetales salteados 1 taza x1 | Aguacate 1/2 unidad x1
SantiagoV,2026-01-19,Avena en hojuelas 40 g x1 | Leche descremada Dos Pinos 250 ml x1 | Banano mediano x1 | Semillas de chía 1 cda x1,Manzana mediana x1 | Almendras 20 g x1 | Barra de cereal Jack's 1 unidad x1,Ensalada de garbanzos 1 porción x1 | Pan cuadrado integral Musmanni 2 rebanadas x1,Queso cottage Dos Pinos 1 taza x1 | Piña 1 taza x1,Sopa negra 1 taza x1 | Queso fresco Dos Pinos 30 g x1 | Tortilla de maíz 2 unidades x2
SantiagoV,2026-01-20,Avena en hojuelas 40 g x1 | Leche descremada Dos Pinos 250 ml x1 | Banano mediano x1 | Semillas de chía 1 cda x1,Piña 1 taza x1 | Galleta soda Pozuelo 4 unidades x1,Garbanzos cocidos 1 taza x1 | Camote cocido 150 g x1 | Vegetales salteados 1 taza x1,Papaya 1 taza x1 | Almendras 20 g x1,Tofu firme 100 g x2 | Vegetales salteados 1 taza x1 | Aguacate 1/2 unidad x1
SantiagoV,2026-01-21,Tortilla de maíz 2 unidades x1 | Queso fresco Dos Pinos 30 g x1 | Tomate 1 unidad x1 | Piña 1 taza x1,Manzana mediana x1 | Almendras 20 g x1,Garbanzos cocidos 1 taza x1 | Camote cocido 150 g x1 | Vegetales salteados 1 taza x1,Papaya 1 taza x2 | Almendras 20 g x1,Omelette de espinaca 1 porción x1 | Tomate 1 unidad x1 | Aguacate 1/2 unidad x1
SantiagoV,2026-01-22,Bagel integral Musmanni 1 unidad x1 | Queso cottage Dos Pinos 1 taza x1 | Fresas 1 taza x1,Manzana mediana x1 | Almendras 20 g x1,Casado vegetariano 1 plato x1,Barra de cereal Jack's 1 unidad x1 | Manzana mediana x1,Omelette de espinaca 1 porción x1 | Tomate 1 unidad x1 | Aguacate 1/2 unidad x1
SantiagoV,2026-01-23,Pan cuadrado integral Musmanni 2 rebanadas x1 | Omelette de espinaca 1 porción x1 | Aguacate 1/2 unidad x1,Barra de cereal Jack's 1 unidad x1 | Papaya 1 taza x2 | Leche más proteína Dos Pinos 250 ml x1,Garbanzos cocidos 1 taza x1 | Camote cocido 150 g x2 | Vegetales salteados 1 taza x1,Galleta maría Pozuelo 4 unidades x1 | Leche descremada Dos Pinos 250 ml x1,Ensalada de garbanzos 1 porción x1 | Galleta soda Pozuelo 4 unidades x1
SantiagoV,2026-01-24,Pan cuadrado integral Musmanni 2 rebanadas x1 | Omelette de espinaca 1 porción x1 | Aguacate 1/2 unidad x1,Barra de cereal Jack's 1 unidad x1 | Papaya 1 taza x2,Wrap vegetariano 1 unidad x1 | Pepino 1 taza x1 | Hummus 2 cdas x1,Barra de cereal Jack's 1 unidad x1 | Manzana mediana x1,Sopa negra 1 taza x1 | Queso fresco Dos Pinos 30 g x1 | Tortilla de maíz 2 unidades x1
SantiagoV,2026-01-25,Tortilla de maíz 2 unidades x1 | Queso fresco Dos Pinos 30 g x1 | Tomate 1 unidad x1 | Piña 1 taza x1,Yogurt de fresa Dos Pinos 125 g x1 | Banano mediano x2 | Leche más proteína Dos Pinos 250 ml x1,Ensalada de garbanzos 1 porción x1 | Pan cuadrado integral Musmanni 2 rebanadas x2,Yogurt griego natural Dos Pinos 150 g x1 | Fresas 1 taza x1,Lentejas cocidas 1 taza x1 | Ensalada verde 1 taza x1 | Bagel integral Musmanni 1 unidad x2
SantiagoV,2026-01-26,Pan cuadrado integral Musmanni 2 rebanadas x1 | Omelette de espinaca 1 porción x1 | Aguacate 1/2 unidad x1,Piña 1 taza x1 | Galleta soda Pozuelo 4 unidades x1,Garbanzos cocidos 1 taza x1 | Camote cocido 150 g x2 | Vegetales salteados 1 taza x1,Barra de cereal Jack's 1 unidad x1 | Manzana mediana x1,Wrap vegetariano 1 unidad x1 | Pepino 1 taza x1
SantiagoV,2026-01-27,Bagel integral Musmanni 1 unidad x1 | Queso cottage Dos Pinos 1 taza x1 | Fresas 1 taza x1,Barra de cereal Jack's 1 unidad x1 | Papaya 1 taza x1,Lentejas cocidas 1 taza x1 | Arroz blanco cocido 1 taza x1 | Brócoli al vapor 1 taza x1 | Tomate 1 unidad x1,Yogurt griego natural Dos Pinos 150 g x1 | Fresas 1 taza x1 | Leche más proteína Dos Pinos 250 ml x1,Omelette de espinaca 1 porción x1 | Tomate 1 unidad x1 | Aguacate 1/2 unidad x1
SantiagoV,2026-01-28,Yogurt griego natural Dos Pinos 150 g x1 | Granola artesanal 30 g x1 | Papaya 1 taza x1,Manzana mediana x1 | Almendras 20 g x1,Omelette de espinaca 1 porción x1 | Papa cocida 150 g x2 | Ensalada verde 1 taza x1,Barra de cereal Jack's 1 unidad x1 | Manzana mediana x1,Omelette de espinaca 1 porción x1 | Tomate 1 unidad x1 | Aguacate 1/2 unidad x1
SantiagoV,2026-01-29,Yogurt griego natural Dos Pinos 150 g x1 | Granola artesanal 30 g x1 | Papaya 1 taza x1,Yogurt de fresa Dos Pinos 125 g x1 | Banano mediano x2 | Barra de cereal Jack's 1 unidad x1,Garbanzos cocidos 1 taza x1 | Camote cocido 150 g x2 | Vegetales salteados 1 taza x1,Papaya 1 taza x2 | Almendras 20 g x1 | Banano mediano x1,Sopa negra 1 taza x1 | Queso fresco Dos Pinos 30 g x1 | Tortilla de maíz 2 unidades x2
SantiagoV,2026-01-30,Pan cuadrado integral Musmanni 2 rebanadas x1 | Omelette de espinaca 1 porción x1 | Aguacate 1/2 unidad x1,Sandía 1 taza x1 | Nueces mixtas 20 g x1,Casado vegetariano 1 plato x1,Queso cottage Dos Pinos 1 taza x2 | Piña 1 taza x1 | Barra de cereal Jack's 1 unidad x1,Wrap vegetariano 1 unidad x1 | Pepino 1 taza x1
SantiagoV,2026-01-31,Pan cuadrado integral Musmanni 2 rebanadas x2 | Omelette de espinaca 1 porción x1 | Aguacate 1/2 unidad x1,Piña 1 taza x1 | Galleta soda Pozuelo 4 unidades x1 | Banano mediano x1,Lentejas cocidas 1 taza x1 | Arroz blanco cocido 1 taza x1 | Brócoli al vapor 1 taza x1 | Tomate 1 unidad x1,Queso cottage Dos Pinos 1 taza x1 | Piña 1 taza x1,Wrap vegetariano 1 unidad x1 | Pepino 1 taza x1
SantiagoV,2026-02-01,Yogurt griego natural Dos Pinos 150 g x1 | Granola artesanal 30 g x1 | Papaya 1 taza x1,Sandía 1 taza x1 | Nueces mixtas 20 g x1,Wrap vegetariano 1 unidad x1 | Pepino 1 taza x1 | Hummus 2 cdas x1,Yogurt griego natural Dos Pinos 150 g x1 | Fresas 1 taza x1,Omelette de espinaca 1 porción x1 | Tomate 1 unidad x1 | Aguacate 1/2 unidad x1
SantiagoV,2026-02-02,Avena en hojuelas 40 g x1 | Leche descremada Dos Pinos 250 ml x1 | Banano mediano x1 | Semillas de chía 1 cda x1,Piña 1 taza x1 | Galleta soda Pozuelo 4 unidades x1,Tofu firme 100 g x1 | Arroz integral cocido 1 taza x2 | Frijoles negros cocidos 1 taza x2 | Ensalada verde 1 taza x1 | Aguacate 1/2 unidad x1,Yogurt griego natural Dos Pinos 150 g x1 | Fresas 1 taza x1,Lentejas cocidas 1 taza x1 | Ensalada verde 1 taza x1 | Bagel integral Musmanni 1 unidad x2
SantiagoV,2026-02-03,Tortilla de maíz 2 unidades x2 | Queso fresco Dos Pinos 30 g x1 | Tomate 1 unidad x1 | Piña 1 taza x1,Sandía 1 taza x1 | Nueces mixtas 20 g x1,Ensalada de garbanzos 1 porción x1 | Pan cuadrado integral Musmanni 2 rebanadas x1,Papaya 1 taza x1 | Almendras 20 g x1,Tofu firme 100 g x1 | Vegetales salteados 1 taza x1 | Aguacate 1/2 unidad x1
SantiagoV,2026-02-04,Tortilla de maíz 2 unidades x1 | Queso fresco Dos Pinos 30 g x1 | Tomate 1 unidad x1 | Piña 1 taza x1,Piña 1 taza x1 | Galleta soda Pozuelo 4 unidades x1,Ensalada de garbanzos 1 porción x1 | Pan cuadrado integral Musmanni 2 rebanadas x2,Papaya 1 taza x1 | Almendras 20 g x1 | Banano mediano x1,Sopa negra 1 taza x1 | Queso fresco Dos Pinos 30 g x1 | Tortilla de maíz 2 unidades x1
SantiagoV,2026-02-05,Yogurt griego natural Dos Pinos 150 g x1 | Granola artesanal 30 g x1 | Papaya 1 taza x1,Barra de cereal Jack's 1 unidad x1 | Papaya 1 taza x1,Ensalada de garbanzos 1 porción x1 | Pan cuadrado integral Musmanni 2 rebanadas x1,Barra de cereal Jack's 1 unidad x1 | Manzana mediana x1,Wrap vegetariano 1 unidad x1 | Pepino 1 taza x1
SantiagoV,2026-02-06,Yogurt griego natural Dos Pinos 150 g x1 | Granola artesanal 30 g x1 | Papaya 1 taza x1,Manzana mediana x1 | Almendras 20 g x1,Casado vegetariano 1 plato x1,Galleta maría Pozuelo 4 unidades x1 | Leche descremada Dos Pinos 250 ml x1,Ensalada de garbanzos 1 porción x1 | Galleta soda Pozuelo 4 unidades x1
SantiagoV,2026-02-07,Yogurt griego natural Dos Pinos 150 g x1 | Granola artesanal 30 g x1 | Papaya 1 taza x1,Manzana mediana x1 | Almendras 20 g x1,Tofu firme 100 g x1 | Arroz integral cocido 1 taza x1 | Frijoles negros cocidos 1 taza x2 | Ensalada verde 1 taza x1 | Aguacate 1/2 unidad x1,Papaya 1 taza x1 | Almendras 20 g x1,Tofu firme 100 g x1 | Vegetales salteados 1 taza x1 | Aguacate 1/2 unidad x1
SantiagoV,2026-02-08,Bagel integral Musmanni 1 unidad x1 | Queso cottage Dos Pinos 1 taza x1 | Fresas 1 taza x1,Yogurt de fresa Dos Pinos 125 g x1 | Banano mediano x1,Garbanzos cocidos 1 taza x1 | Camote cocido 150 g x1 | Vegetales salteados 1 taza x1,Queso cottage Dos Pinos 1 taza x1 | Piña 1 taza x1 | Leche más proteína Dos Pinos 250 ml x1,Omelette de espinaca 1 porción x1 | Tomate 1 unidad x1 | Aguacate 1/2 unidad x1
SantiagoV,2026-02-09,Cereal Poffis Jack's 30 g x1 | Leche descremada Dos Pinos 250 ml x1 | Manzana mediana x1,Sandía 1 taza x1 | Nueces mixtas 20 g x1,Ensalada de garbanzos 1 porción x1 | Pan cuadrado integral Musmanni 2 rebanadas x1,Galleta maría Pozuelo 4 unidades x1 | Leche descremada Dos Pinos 250 ml x1 | Banano mediano x1,Lentejas cocidas 1 taza x1 | Ensalada verde 1 taza x1 | Bagel integral Musmanni 1 unidad x2
SantiagoV,2026-02-10,Bagel integral Musmanni 1 unidad x1 | Queso cottage Dos Pinos 1 taza x1 | Fresas 1 taza x1,Manzana mediana x1 | Almendras 20 g x1,Garbanzos cocidos 1 taza x1 | Camote cocido 150 g x1 | Vegetales salteados 1 taza x1,Papaya 1 taza x1 | Almendras 20 g x1 | Leche más proteína Dos Pinos 250 ml x1,Omelette de espinaca 1 porción x1 | Tomate 1 unidad x1 | Aguacate 1/2 unidad x1
SantiagoV,2026-02-11,Avena en hojuelas 40 g x1 | Leche descremada Dos Pinos 250 ml x1 | Banano mediano x1 | Semillas de chía 1 cda x1,Barra de cereal Jack's 1 unidad x1 | Papaya 1 taza x1,Tofu firme 100 g x1 | Arroz integral cocido 1 taza x2 | Frijoles negros cocidos 1 taza x1 | Ensalada verde 1 taza x1 | Aguacate 1/2 unidad x1,Galleta maría Pozuelo 4 unidades x1 | Leche descremada Dos Pinos 250 ml x1,Ensalada de garbanzos 1 porción x1 | Galleta soda Pozuelo 4 unidades x1
SantiagoV,2026-02-12,Tortilla de maíz 2 unidades x2 | Queso fresco Dos Pinos 30 g x1 | Tomate 1 unidad x1 | Piña 1 taza x1,Manzana mediana x1 | Almendras 20 g x1 | Barra de cereal Jack's 1 unidad x1,Lentejas cocidas 1 taza x2 | Arroz blanco cocido 1 taza x2 | Brócoli al vapor 1 taza x1 | Tomate 1 unidad x1,Barra de cereal Jack's 1 unidad x1 | Manzana mediana x1,Wrap vegetariano 1 unidad x1 | Pepino 1 taza x1
SantiagoV,2026-02-13,Tortilla de maíz 2 unidades x1 | Queso fresco Dos Pinos 30 g x1 | Tomate 1 unidad x1 | Piña 1 taza x1,Sandía 1 taza x1 | Nueces mixtas 20 g x1,Casado vegetariano 1 plato x1,Queso cottage Dos Pinos 1 taza x1 | Piña 1 taza x1,Sopa negra 1 taza x1 | Queso fresco Dos Pinos 30 g x1 | Tortilla de maíz 2 unidades x1
SantiagoV,2026-02-14,Yogurt griego natural Dos Pinos 150 g x1 | Granola artesanal 30 g x1 | Papaya 1 taza x1,Piña 1 taza x1 | Galleta soda Pozuelo 4 unidades x1 | Leche más proteína Dos Pinos 250 ml x1,Wrap vegetariano 1 unidad x1 | Pepino 1 taza x1 | Hummus 2 cdas x1,Queso cottage Dos Pinos 1 taza x2 | Piña 1 taza x1,Lentejas cocidas 1 taza x1 | Ensalada verde 1 taza x1 | Bagel integral Musmanni 1 unidad x1
SantiagoV,2026-02-15,Cereal Poffis Jack's 30 g x1 | Leche descremada Dos Pinos 250 ml x1 | Manzana mediana x1,Barra de cereal Jack's 1 unidad x1 | Papaya 1 taza x1,Omelette de espinaca 1 porción x1 | Papa cocida 150 g x1 | Ensalada verde 1 taza x1,Queso cottage Dos Pinos 1 taza x1 | Piña 1 taza x1,Tofu firme 100 g x1 | Vegetales salteados 1 taza x1 | Aguacate 1/2 unidad x1
SantiagoV,2026-02-16,Bagel integral Musmanni 1 unidad x1 | Queso cottage Dos Pinos 1 taza x1 | Fresas 1 taza x1,Piña 1 taza x1 | Galleta soda Pozuelo 4 unidades x1,Omelette de espinaca 1 porción x1 | Papa cocida 150 g x1 | Ensalada verde 1 taza x1,Queso cottage Dos Pinos 1 taza x1 | Piña 1 taza x1,Tofu firme 100 g x1 | Vegetales salteados 1 taza x1 | Aguacate 1/2 unidad x1
SantiagoV,2026-02-17,Tortilla de maíz 2 unidades x2 | Queso fresco Dos Pinos 30 g x1 | Tomate 1 unidad x1 | Piña 1 taza x1,Barra de cereal Jack's 1 unidad x1 | Papaya 1 taza x1,Tofu firme 100 g x1 | Arroz integral cocido 1 taza x2 | Frijoles negros cocidos 1 taza x2 | Ensalada verde 1 taza x1 | Aguacate 1/2 unidad x1,Papaya 1 taza x1 | Almendras 20 g x1 | Leche más proteína Dos Pinos 250 ml x1,Lentejas cocidas 1 taza x2 | Ensalada verde 1 taza x1 | Bagel integral Musmanni 1 unidad x1
SantiagoV,2026-02-18,Pan cuadrado integral Musmanni 2 rebanadas x1 | Omelette de espinaca 1 porción x1 | Aguacate 1/2 unidad x1,Sandía 1 taza x1 | Nueces mixtas 20 g x1 | Leche más proteína Dos Pinos 250 ml x1,Lentejas cocidas 1 taza x2 | Arroz blanco cocido 1 taza x2 | Brócoli al vapor 1 taza x1 | Tomate 1 unidad x1,Galleta maría Pozuelo 4 unidades x1 | Leche descremada Dos Pinos 250 ml x1 | Banano mediano x1,Ensalada de garbanzos 1 porción x1 | Galleta soda Pozuelo 4 unidades x1
SantiagoV,2026-02-19,Yogurt griego natural Dos Pinos 150 g x1 | Granola artesanal 30 g x1 | Papaya 1 taza x1,Manzana mediana x1 | Almendras 20 g x1,Garbanzos cocidos 1 taza x1 | Camote cocido 150 g x2 | Vegetales salteados 1 taza x1,Galleta maría Pozuelo 4 unidades x1 | Leche descremada Dos Pinos 250 ml x1 | Leche más proteína Dos Pinos 250 ml x1,Ensalada de garbanzos 1 porción x1 | Galleta soda Pozuelo 4 unidades x1
SantiagoV,2026-02-20,Bagel integral Musmanni 1 unidad x1 | Queso cottage Dos Pinos 1 taza x1 | Fresas 1 taza x1,Barra de cereal Jack's 1 unidad x1 | Papaya 1 taza x1,Garbanzos cocidos 1 taza x1 | Camote cocido 150 g x2 | Vegetales salteados 1 taza x1,Barra de cereal Jack's 1 unidad x1 | Manzana mediana x1,Lentejas cocidas 1 taza x1 | Ensalada verde 1 taza x1 | Bagel integral Musmanni 1 unidad x2
SantiagoV,2026-02-21,Tortilla de maíz 2 unidades x1 | Queso fresco Dos Pinos 30 g x1 | Tomate 1 unidad x1 | Piña 1 taza x1,Barra de cereal Jack's 1 unidad x1 | Papaya 1 taza x1,Omelette de espinaca 1 porción x1 | Papa cocida 150 g x1 | Ensalada verde 1 taza x1,Papaya 1 taza x1 | Almendras 20 g x1,Ensalada de garbanzos 1 porción x1 | Galleta soda Pozuelo 4 unidades x1
SantiagoV,2026-02-22,Tortilla de maíz 2 unidades x2 | Queso fresco Dos Pinos 30 g x1 | Tomate 1 unidad x1 | Piña 1 taza x1,Barra de cereal Jack's 1 unidad x1 | Papaya 1 taza x1,Wrap vegetariano 1 unidad x1 | Pepino 1 taza x1 | Hummus 2 cdas x1,Yogurt griego natural Dos Pinos 150 g x1 | Fresas 1 taza x1 | Barra de cereal Jack's 1 unidad x1,Ensalada de garbanzos 1 porción x1 | Galleta soda Pozuelo 4 unidades x1
SantiagoV,2026-02-23,Pan cuadrado integral Musmanni 2 rebanadas x1 | Omelette de espinaca 1 porción x1 | Aguacate 1/2 unidad x1,Barra de cereal Jack's 1 unidad x1 | Papaya 1 taza x1,Casado vegetariano 1 plato x1,Queso cottage Dos Pinos 1 taza x1 | Piña 1 taza x1,Ensalada de garbanzos 1 porción x1 | Galleta soda Pozuelo 4 unidades x1
SantiagoV,2026-02-24,Tortilla de maíz 2 unidades x1 | Queso fresco Dos Pinos 30 g x1 | Tomate 1 unidad x1 | Piña 1 taza x1,Manzana mediana x1 | Almendras 20 g x1,Casado vegetariano 1 plato x1,Yogurt griego natural Dos Pinos 150 g x1 | Fresas 1 taza x1,Sopa negra 1 taza x1 | Queso fresco Dos Pinos 30 g x1 | Tortilla de maíz 2 unidades x1
SantiagoV,2026-02-25,Avena en hojuelas 40 g x1 | Leche descremada Dos Pinos 250 ml x1 | Banano mediano x1 | Semillas de chía 1 cda x1,Manzana mediana x1 | Almendras 20 g x1,Omelette de espinaca 1 porción x1 | Papa cocida 150 g x1 | Ensalada verde 1 taza x1,Barra de cereal Jack's 1 unidad x1 | Manzana mediana x1,Omelette de espinaca 1 porción x1 | Tomate 1 unidad x1 | Aguacate 1/2 unidad x1
SantiagoV,2026-02-26,Cereal Poffis Jack's 30 g x1 | Leche descremada Dos Pinos 250 ml x1 | Manzana mediana x1,Yogurt de fresa Dos Pinos 125 g x1 | Banano mediano x2 | Leche más proteína Dos Pinos 250 ml x1,Garbanzos cocidos 1 taza x1 | Camote cocido 150 g x2 | Vegetales salteados 1 taza x1,Barra de cereal Jack's 1 unidad x1 | Manzana mediana x1 | Leche más proteína Dos Pinos 250 ml x1,Tofu firme 100 g x1 | Vegetales salteados 1 taza x1 | Aguacate 1/2 unidad x1
SantiagoV,2026-02-27,Avena en hojuelas 40 g x1 | Leche descremada Dos Pinos 250 ml x1 | Banano mediano x2 | Semillas de chía 1 cda x1,Barra de cereal Jack's 1 unidad x1 | Papaya 1 taza x2,Omelette de espinaca 1 porción x1 | Papa cocida 150 g x1 | Ensalada verde 1 taza x1,Queso cottage Dos Pinos 1 taza x1 | Piña 1 taza x1 | Barra de cereal Jack's 1 unidad x1,Lentejas cocidas 1 taza x1 | Ensalada verde 1 taza x1 | Bagel integral Musmanni 1 unidad x1
SantiagoV,2026-02-28,Cereal Poffis Jack's 30 g x1 | Leche descremada Dos Pinos 250 ml x1 | Manzana mediana x1,Barra de cereal Jack's 1 unidad x1 | Papaya 1 taza x2,Omelette de espinaca 1 porción x1 | Papa cocida 150 g x1 | Ensalada verde 1 taza x1,Yogurt griego natural Dos Pinos 150 g x1 | Fresas 1 taza x1,Sopa negra 1 taza x1 | Queso fresco Dos Pinos 30 g x1 | Tortilla de maíz 2 unidades x1
